ref_ceh;fecha;altura;caudal
2401;01/02/2008;0.41;0.902
2401;02/02/2008;0.3;0.45
2401;03/02/2008;0.33;0.526
2401;04/02/2008;0.37;0.733
2401;05/02/2008;0.27;0.357
2401;06/02/2008;0.4;0.879
2401;07/02/2008;0.34;0.572
2401;08/02/2008;0.44;0.999
2401;09/02/2008;0.29;0.4
2401;10/02/2008;0.31;0.464
2401;11/02/2008;0.4;0.875
2401;12/02/2008;0.27;0.349
2401;13/02/2008;0.4;0.904
2401;14/02/2008;0.25;0.272
2401;15/02/2008;0.26;0.309
2401;16/02/2008;0.27;0.329
2401;17/02/2008;0.26;0.321
2401;18/02/2008;0.29;0.433
2401;19/02/2008;0.27;0.33
2401;20/02/2008;0.4;0.909
2401;21/02/2008;0.25;0.28
2401;22/02/2008;0.39;0.84
2401;23/02/2008;0.25;0.275
2401;24/02/2008;0.24;0.248
2401;25/02/2008;0.35;0.704
2401;26/02/2008;0.23;0.233
2401;27/02/2008;0.21;0.184
2401;28/02/2008;0.21;0.184
2401;29/02/2008;0.33;0.642
2401;01/03/2008;0.21;0.167
2401;02/03/2008;0.22;0.192
2401;03/03/2008;0.34;0.667
2401;04/03/2008;0.22;0.202
2401;05/03/2008;0.35;0.696
2401;06/03/2008;0.26;0.327
2401;07/03/2008;0.34;0.655
2401;08/03/2008;0.25;0.286
2401;09/03/2008;0.25;0.29
2401;10/03/2008;0.25;0.293
2401;11/03/2008;0.26;0.315
2401;12/03/2008;0.22;0.205
2401;13/03/2008;0.34;0.698
2401;14/03/2008;0.34;0.672
2401;15/03/2008;0.2;0.139
2401;16/03/2008;0.2;0.155
2401;17/03/2008;0.28;0.437
2401;18/03/2008;0.2;0.159
2401;19/03/2008;0.2;0.145
2401;20/03/2008;0.19;0.137
2401;21/03/2008;0.2;0.142
2401;22/03/2008;0.19;0.133
2401;23/03/2008;0.2;0.143
2401;24/03/2008;0.2;0.149
2401;25/03/2008;0.34;0.698
2401;26/03/2008;0.2;0.159
2401;27/03/2008;0.2;0.158
2401;28/03/2008;0.34;0.676
2401;29/03/2008;0.2;0.158
2401;30/03/2008;0.21;0.173
2401;31/03/2008;0.35;0.708
2401;01/04/2008;0.28;0.394
2401;02/04/2008;0.27;0.334
2401;03/04/2008;0.28;0.368
2401;04/04/2008;0.28;0.382
2401;05/04/2008;0.27;0.354
2401;06/04/2008;0.28;0.368
2401;07/04/2008;0.28;0.376
2401;08/04/2008;0.28;0.386
2401;09/04/2008;0.28;0.37
2401;10/04/2008;0.39;0.769
2401;11/04/2008;0.46;1.03
2401;12/04/2008;0.42;0.884
2401;13/04/2008;0.32;0.528
2401;14/04/2008;0.34;0.588
2401;15/04/2008;0.32;0.504
2401;16/04/2008;0.23;0.227
2401;17/04/2008;0.24;0.246
2401;18/04/2008;0.23;0.228
2401;19/04/2008;0.24;0.248
2401;20/04/2008;0.24;0.248
2401;21/04/2008;0.27;0.371
2401;22/04/2008;0.28;0.391
2401;23/04/2008;0.25;0.27
2401;24/04/2008;0.24;0.256
2401;25/04/2008;0.23;0.237
2401;26/04/2008;0.23;0.233
2401;27/04/2008;0.23;0.226
2401;28/04/2008;0.22;0.212
2401;29/04/2008;0.22;0.208
2401;30/04/2008;0.22;0.198
2401;01/05/2008;0.22;0.195
2401;02/05/2008;0.22;0.201
2401;03/05/2008;0.22;0.205
2401;04/05/2008;0.21;0.184
2401;05/05/2008;0.22;0.207
2401;06/05/2008;0.23;0.227
2401;07/05/2008;0.22;0.2
2401;08/05/2008;0.22;0.208
2401;09/05/2008;0.22;0.211
2401;10/05/2008;0.22;0.21
2401;11/05/2008;0.36;0.69
2401;12/05/2008;0.43;1.02
2401;13/05/2008;0.22;0.201
2401;14/05/2008;0.3;0.454
2401;15/05/2008;0.3;0.436
2401;16/05/2008;0.24;0.247
2401;17/05/2008;0.21;0.184
2401;18/05/2008;0.22;0.213
2401;19/05/2008;0.22;0.21
2401;20/05/2008;0.22;0.2
2401;21/05/2008;0.22;0.201
2401;22/05/2008;0.22;0.203
2401;23/05/2008;0.23;0.232
2401;24/05/2008;0.23;0.229
2401;25/05/2008;0.23;0.222
2401;26/05/2008;0.34;0.583
2401;27/05/2008;0.43;0.913
2401;28/05/2008;0.36;0.65
2401;29/05/2008;0.36;0.646
2401;30/05/2008;0.35;0.612
2401;31/05/2008;0.35;0.613
2401;01/06/2008;0.36;0.635
2401;02/06/2008;0.39;0.754
2401;03/06/2008;0.4;0.785
2401;04/06/2008;0.4;0.797
2401;05/06/2008;0.47;1.09
2401;06/06/2008;0.42;0.861
2401;07/06/2008;0.4;0.796
2401;08/06/2008;0.4;0.786
2401;09/06/2008;0.4;0.812
2401;10/06/2008;0.41;0.831
2401;11/06/2008;0.4;0.804
2401;12/06/2008;0.33;0.546
2401;13/06/2008;0.39;0.747
2401;14/06/2008;0.39;0.775
2401;15/06/2008;0.4;0.794
2401;16/06/2008;0.4;0.791
2401;17/06/2008;0.4;0.795
2401;18/06/2008;0.4;0.778
2401;19/06/2008;0.35;0.601
2401;20/06/2008;0.3;0.426
2401;21/06/2008;0.27;0.336
2401;22/06/2008;0.27;0.329
2401;23/06/2008;0.26;0.304
2401;24/06/2008;0.25;0.289
2401;25/06/2008;0.24;0.267
2401;26/06/2008;0.24;0.264
2401;27/06/2008;0.25;0.275
2401;28/06/2008;0.24;0.265
2401;29/06/2008;0.25;0.271
2401;30/06/2008;0.24;0.265
2401;01/07/2008;0.24;0.264
2401;02/07/2008;0.24;0.255
2401;03/07/2008;0.24;0.248
2401;04/07/2008;0.23;0.219
2401;05/07/2008;0.22;0.201
2401;06/07/2008;0.22;0.201
2401;07/07/2008;0.21;0.17
2401;08/07/2008;0.21;0.168
2401;09/07/2008;0.2;0.145
2401;10/07/2008;0.2;0.139
2401;11/07/2008;0.2;0.146
2401;12/07/2008;0.2;0.145
2401;13/07/2008;0.2;0.156
2401;14/07/2008;0.2;0.152
2401;15/07/2008;0.2;0.151
2401;16/07/2008;0.2;0.147
2401;17/07/2008;0.2;0.151
2401;18/07/2008;0.21;0.168
2401;19/07/2008;0.2;0.158
2401;20/07/2008;0.22;0.188
2401;21/07/2008;0.2;0.153
2401;22/07/2008;0.21;0.176
2401;23/07/2008;0.2;0.147
2401;24/07/2008;0.2;0.143
2401;25/07/2008;0.2;0.144
2401;26/07/2008;0.2;0.147
2401;27/07/2008;0.21;0.165
2401;28/07/2008;0.26;0.333
2401;29/07/2008;0.29;0.397
2401;30/07/2008;0.21;0.179
2401;31/07/2008;0.19;0.125
2401;01/08/2008;0.19;0.118
2401;02/08/2008;0.2;0.138
2401;03/08/2008;0.2;0.143
2401;04/08/2008;0.21;0.187
2401;05/08/2008;0.21;0.163
2401;06/08/2008;0.21;0.172
2401;07/08/2008;0.2;0.159
2401;08/08/2008;0.2;0.152
2401;09/08/2008;0.2;0.142
2401;10/08/2008;0.2;0.143
2401;11/08/2008;0.27;0.357
2401;12/08/2008;0.24;0.256
2401;13/08/2008;0.22;0.214
2401;14/08/2008;0.26;0.309
2401;15/08/2008;0.21;0.181
2401;16/08/2008;0.22;0.189
2401;17/08/2008;0.22;0.201
2401;18/08/2008;0.23;0.217
2401;19/08/2008;0.23;0.221
2401;20/08/2008;0.23;0.228
2401;21/08/2008;0.23;0.226
2401;22/08/2008;0.23;0.238
2401;23/08/2008;0.23;0.232
2401;24/08/2008;0.23;0.22
2401;25/08/2008;0.23;0.229
2401;26/08/2008;0.23;0.217
2401;27/08/2008;0.23;0.216
2401;28/08/2008;0.23;0.224
2401;29/08/2008;0.23;0.227
2401;30/08/2008;0.22;0.211
2401;31/08/2008;0.23;0.227
2401;01/09/2008;0.23;0.23
2401;02/09/2008;0.24;0.245
2401;03/09/2008;0.24;0.252
2401;04/09/2008;0.24;0.248
2401;05/09/2008;0.24;0.249
2401;06/09/2008;0.34;0.6
2401;07/09/2008;0.4;0.787
2401;08/09/2008;0.4;0.791
2401;09/09/2008;0.4;0.784
2401;10/09/2008;0.37;0.688
2401;11/09/2008;0.24;0.262
2401;12/09/2008;0.25;0.271
2401;13/09/2008;0.24;0.246
2401;14/09/2008;0.24;0.245
2401;15/09/2008;0.24;0.25
2401;16/09/2008;0.23;0.232
2401;17/09/2008;0.24;0.25
2401;18/09/2008;0.24;0.254
2401;19/09/2008;0.24;0.255
2401;20/09/2008;0.24;0.247
2401;21/09/2008;0.24;0.252
2401;22/09/2008;0.24;0.259
2401;23/09/2008;0.25;0.284
2401;24/09/2008;0.38;0.724
2401;25/09/2008;0.48;1.14
2401;26/09/2008;0.43;0.926
2401;27/09/2008;0.41;0.832
2401;28/09/2008;0.43;0.918
2401;29/09/2008;0.4;0.803
2401;30/09/2008;0.24;0.253
2401;01/10/2008;0.23;0.223
2401;02/10/2008;0.41;0.89
2401;03/10/2008;0.5;1.25
2401;04/10/2008;0.36;0.648
2401;05/10/2008;0.32;0.489
2401;06/10/2008;0.44;0.973
2401;07/10/2008;0.51;1.23
2401;08/10/2008;0.5;1.22
2401;09/10/2008;0.5;1.21
2401;10/10/2008;0.48;1.14
2401;11/10/2008;0.35;0.607
2401;12/10/2008;0.28;0.382
2401;13/10/2008;0.26;0.299
2401;14/10/2008;0.33;0.603
2401;15/10/2008;0.31;0.538
2401;16/10/2008;0.32;0.587
2401;17/10/2008;0.31;0.545
2401;18/10/2008;0.23;0.24
2401;19/10/2008;0.23;0.237
2401;20/10/2008;0.32;0.56
2401;21/10/2008;0.24;0.243
2401;22/10/2008;0.23;0.22
2401;23/10/2008;0.32;0.599
2401;24/10/2008;0.29;0.49
2401;25/10/2008;0.22;0.202
2401;26/10/2008;0.22;0.204
2401;27/10/2008;0.22;0.201
2401;28/10/2008;0.22;0.196
2401;29/10/2008;0.21;0.184
2401;30/10/2008;0.21;0.182
2401;31/10/2008;0.21;0.179
2401;01/11/2008;0.25;0.291
2401;02/11/2008;0.28;0.382
2401;03/11/2008;0.28;0.378
2401;04/11/2008;0.39;0.841
2401;05/11/2008;0.42;0.943
2401;06/11/2008;0.35;0.597
2401;07/11/2008;0.32;0.505
2401;08/11/2008;0.36;0.645
2401;09/11/2008;0.37;0.665
2401;10/11/2008;0.46;1.08
2401;11/11/2008;0.44;0.964
2401;12/11/2008;0.51;1.26
2401;13/11/2008;0.46;1.04
2401;14/11/2008;0.45;1.01
2401;15/11/2008;0.45;0.991
2401;16/11/2008;0.45;1.01
2401;17/11/2008;0.45;0.998
2401;18/11/2008;0.45;1.01
2401;19/11/2008;0.44;1.01
2401;20/11/2008;0.39;0.836
2401;21/11/2008;0.37;0.778
2401;22/11/2008;0.26;0.31
2401;23/11/2008;0.26;0.3
2401;24/11/2008;0.26;0.316
2401;25/11/2008;0.26;0.316
2401;26/11/2008;0.41;0.911
2401;27/11/2008;0.33;0.609
2401;28/11/2008;0.33;0.589
2401;29/11/2008;0.25;0.277
2401;30/11/2008;0.25;0.282
2401;01/12/2008;0.36;0.698
2401;02/12/2008;0.42;0.918
2401;03/12/2008;0.48;1.15
2401;04/12/2008;0.49;1.19
2401;05/12/2008;0.4;0.867
2401;06/12/2008;0.4;0.806
2401;07/12/2008;0.36;0.665
2401;08/12/2008;0.41;0.853
2401;09/12/2008;0.47;1.07
2401;10/12/2008;0.45;1.04
2401;11/12/2008;0.24;0.256
2401;12/12/2008;0.35;0.695
2401;13/12/2008;0.24;0.264
2401;14/12/2008;0.24;0.258
2401;15/12/2008;0.24;0.262
2401;16/12/2008;0.24;0.246
2401;17/12/2008;0.3;0.503
2401;18/12/2008;0.23;0.24
2401;19/12/2008;0.33;0.594
2401;20/12/2008;0.24;0.254
2401;21/12/2008;0.24;0.266
2401;22/12/2008;0.31;0.516
2401;23/12/2008;0.32;0.583
2401;24/12/2008;0.32;0.562
2401;25/12/2008;0.25;0.287
2401;26/12/2008;0.25;0.284
2401;27/12/2008;0.25;0.288
2401;28/12/2008;0.25;0.288
2401;29/12/2008;0.26;0.301
2401;30/12/2008;0.25;0.277
2401;31/12/2008;0.24;0.253
2401;01/01/2009;0.22;0.213
2401;02/01/2009;0.22;0.212
2401;03/01/2009;0.21;0.186
2401;04/01/2009;0.21;0.163
2401;05/01/2009;0.32;0.607
2401;06/01/2009;0.27;0.375
2401;07/01/2009;0.33;0.646
2401;08/01/2009;0.21;0.169
2401;09/01/2009;0.34;0.656
2401;10/01/2009;0.22;0.19
2401;11/01/2009;0.22;0.187
2401;12/01/2009;0.29;0.475
2401;13/01/2009;0.26;0.326
2401;14/01/2009;0.3;0.51
2401;15/01/2009;0.29;0.45
2401;16/01/2009;0.24;0.259
2401;17/01/2009;0.24;0.268
2401;18/01/2009;0.31;0.548
2401;19/01/2009;0.35;0.708
2401;20/01/2009;0.24;0.246
2401;21/01/2009;0.38;0.807
2401;22/01/2009;0.24;0.251
2401;23/01/2009;0.26;0.323
2401;24/01/2009;0.24;0.249
2401;25/01/2009;0.24;0.254
2401;26/01/2009;0.29;0.4
2401;27/01/2009;0.34;0.59
2401;28/01/2009;0.31;0.485
2401;29/01/2009;0.3;0.45
2401;30/01/2009;0.3;0.425
2401;31/01/2009;0.3;0.422
2401;01/02/2009;0.3;0.431
2401;02/02/2009;0.4;0.872
2401;03/02/2009;0.39;0.829
2401;04/02/2009;0.39;0.831
2401;05/02/2009;0.36;0.651
2401;06/02/2009;0.41;0.837
2401;07/02/2009;0.38;0.722
2401;08/02/2009;0.37;0.669
2401;09/02/2009;0.29;0.41
2401;10/02/2009;0.25;0.287
2401;11/02/2009;0.27;0.344
2401;12/02/2009;0.4;0.862
2401;13/02/2009;0.33;0.601
2401;14/02/2009;0.28;0.363
2401;15/02/2009;0.28;0.372
2401;16/02/2009;0.34;0.626
2401;17/02/2009;0.33;0.603
2401;18/02/2009;0.34;0.619
2401;19/02/2009;0.28;0.373
2401;20/02/2009;0.34;0.63
2401;21/02/2009;0.24;0.241
2401;22/02/2009;0.23;0.225
2401;23/02/2009;0.3;0.505
2401;24/02/2009;0.22;0.205
2401;25/02/2009;0.22;0.206
2401;26/02/2009;0.3;0.512
2401;27/02/2009;0.3;0.516
2401;28/02/2009;0.24;0.261
2401;01/03/2009;0.25;0.275
2401;02/03/2009;0.32;0.56
2401;03/03/2009;0.25;0.278
2401;04/03/2009;0.33;0.61
2401;05/03/2009;0.37;0.744
2401;06/03/2009;0.45;1.03
2401;07/03/2009;0.39;0.759
2401;08/03/2009;0.38;0.724
2401;09/03/2009;0.42;0.898
2401;10/03/2009;0.41;0.862
2401;11/03/2009;0.4;0.833
2401;12/03/2009;0.39;0.798
2401;13/03/2009;0.4;0.809
2401;14/03/2009;0.37;0.72
2401;15/03/2009;0.25;0.271
2401;16/03/2009;0.25;0.271
2401;17/03/2009;0.25;0.28
2401;18/03/2009;0.25;0.287
2401;19/03/2009;0.25;0.274
2401;20/03/2009;0.24;0.248
2401;21/03/2009;0.22;0.207
2401;22/03/2009;0.22;0.195
2401;23/03/2009;0.29;0.474
2401;24/03/2009;0.28;0.428
2401;25/03/2009;0.2;0.155
2401;26/03/2009;0.27;0.396
2401;27/03/2009;0.27;0.42
2401;28/03/2009;0.2;0.142
2401;29/03/2009;0.2;0.145
2401;30/03/2009;0.28;0.44
2401;31/03/2009;0.2;0.159
2401;01/04/2009;0.2;0.157
2401;02/04/2009;0.26;0.329
2401;03/04/2009;0.31;0.515
2401;04/04/2009;0.2;0.156
2401;05/04/2009;0.21;0.17
2401;06/04/2009;0.21;0.165
2401;07/04/2009;0.21;0.165
2401;08/04/2009;0.21;0.173
2401;09/04/2009;0.21;0.177
2401;10/04/2009;0.22;0.198
2401;11/04/2009;0.29;0.43
2401;12/04/2009;0.31;0.484
2401;13/04/2009;0.33;0.562
2401;14/04/2009;0.37;0.698
2401;15/04/2009;0.39;0.768
2401;16/04/2009;0.44;0.97
2401;17/04/2009;0.44;0.969
2401;18/04/2009;0.41;0.845
2401;19/04/2009;0.26;0.304
2401;20/04/2009;0.25;0.275
2401;21/04/2009;0.21;0.18
2401;22/04/2009;0.2;0.15
2401;23/04/2009;0.2;0.142
2401;24/04/2009;0.19;0.13
2401;25/04/2009;0.19;0.133
2401;26/04/2009;0.19;0.135
2401;27/04/2009;0.19;0.121
2401;28/04/2009;0.19;0.13
2401;29/04/2009;0.2;0.145
2401;30/04/2009;0.2;0.142
2401;01/05/2009;0.19;0.134
2401;02/05/2009;0.2;0.149
2401;03/05/2009;0.2;0.159
2401;04/05/2009;0.2;0.156
2401;05/05/2009;0.2;0.144
2401;06/05/2009;0.2;0.156
2401;07/05/2009;0.2;0.149
2401;08/05/2009;0.19;0.132
2401;09/05/2009;0.2;0.138
2401;10/05/2009;0.2;0.159
2401;11/05/2009;0.2;0.146
2401;12/05/2009;0.2;0.156
2401;13/05/2009;0.2;0.157
2401;14/05/2009;0.2;0.156
2401;15/05/2009;0.2;0.151
2401;16/05/2009;0.2;0.145
2401;17/05/2009;0.2;0.143
2401;18/05/2009;0.2;0.146
2401;19/05/2009;0.2;0.146
2401;20/05/2009;0.2;0.157
2401;21/05/2009;0.2;0.16
2401;22/05/2009;0.21;0.177
2401;23/05/2009;0.22;0.191
2401;24/05/2009;0.22;0.206
2401;25/05/2009;0.31;0.503
2401;26/05/2009;0.44;0.972
2401;27/05/2009;0.47;1.08
2401;28/05/2009;0.41;0.843
2401;29/05/2009;0.36;0.67
2401;30/05/2009;0.26;0.322
2401;31/05/2009;0.27;0.334
2401;01/06/2009;0.27;0.334
2401;02/06/2009;0.27;0.354
2401;03/06/2009;0.27;0.355
2401;04/06/2009;0.29;0.394
2401;05/06/2009;0.28;0.361
2401;06/06/2009;0.27;0.346
2401;07/06/2009;0.31;0.486
2401;08/06/2009;0.39;0.771
2401;09/06/2009;0.47;1.09
2401;10/06/2009;0.45;0.998
2401;11/06/2009;0.37;0.71
2401;12/06/2009;0.25;0.277
2401;13/06/2009;0.25;0.279
2401;14/06/2009;0.29;0.4
2401;15/06/2009;0.43;0.933
2401;16/06/2009;0.5;1.19
2401;17/06/2009;0.47;1.07
2401;18/06/2009;0.36;0.667
2401;19/06/2009;0.32;0.509
2401;20/06/2009;0.31;0.482
2401;21/06/2009;0.3;0.448
2401;22/06/2009;0.3;0.427
2401;23/06/2009;0.29;0.406
2401;24/06/2009;0.24;0.263
2401;25/06/2009;0.22;0.204
2401;26/06/2009;0.22;0.209
2401;27/06/2009;0.22;0.212
2401;28/06/2009;0.23;0.217
2401;29/06/2009;0.23;0.22
2401;30/06/2009;0.23;0.225
2401;01/07/2009;0.23;0.228
2401;02/07/2009;0.23;0.24
2401;03/07/2009;0.23;0.228
2401;04/07/2009;0.24;0.245
2401;05/07/2009;0.24;0.252
2401;06/07/2009;0.23;0.238
2401;07/07/2009;0.23;0.233
2401;08/07/2009;0.24;0.244
2401;09/07/2009;0.24;0.259
2401;10/07/2009;0.24;0.243
2401;11/07/2009;0.24;0.242
2401;12/07/2009;0.25;0.271
2401;13/07/2009;0.24;0.264
2401;14/07/2009;0.24;0.256
2401;15/07/2009;0.24;0.254
2401;16/07/2009;0.24;0.262
2401;17/07/2009;0.24;0.244
2401;18/07/2009;0.23;0.237
2401;19/07/2009;0.24;0.254
2401;20/07/2009;0.24;0.248
2401;21/07/2009;0.24;0.25
2401;22/07/2009;0.24;0.25
2401;23/07/2009;0.24;0.248
2401;24/07/2009;0.23;0.235
2401;25/07/2009;0.23;0.236
2401;26/07/2009;0.24;0.252
2401;27/07/2009;0.24;0.255
2401;28/07/2009;0.24;0.248
2401;29/07/2009;0.24;0.25
2401;30/07/2009;0.24;0.249
2401;31/07/2009;0.24;0.245
2401;01/08/2009;0.24;0.262
2401;02/08/2009;0.25;0.278
2401;03/08/2009;0.24;0.268
2401;04/08/2009;0.24;0.253
2401;05/08/2009;0.24;0.246
2401;06/08/2009;0.24;0.242
2401;07/08/2009;0.23;0.24
2401;08/08/2009;0.23;0.236
2401;09/08/2009;0.23;0.24
2401;10/08/2009;0.24;0.246
2401;11/08/2009;0.24;0.254
2401;12/08/2009;0.24;0.265
2401;13/08/2009;0.24;0.258
2401;14/08/2009;0.24;0.261
2401;15/08/2009;0.24;0.265
2401;16/08/2009;0.24;0.262
2401;17/08/2009;0.24;0.269
2401;18/08/2009;0.25;0.275
2401;19/08/2009;0.25;0.276
2401;20/08/2009;0.25;0.279
2401;21/08/2009;0.25;0.274
2401;22/08/2009;0.25;0.271
2401;23/08/2009;0.25;0.273
2401;24/08/2009;0.25;0.27
2401;25/08/2009;0.25;0.274
2401;26/08/2009;0.24;0.266
2401;27/08/2009;0.25;0.277
2401;28/08/2009;0.25;0.276
2401;29/08/2009;0.24;0.265
2401;30/08/2009;0.24;0.243
2401;31/08/2009;0.24;0.253
2401;01/09/2009;0.25;0.284
2401;02/09/2009;0.25;0.277
2401;03/09/2009;0.25;0.292
2401;04/09/2009;0.25;0.292
2401;05/09/2009;0.25;0.296
2401;06/09/2009;0.26;0.308
2401;07/09/2009;0.26;0.304
2401;08/09/2009;0.26;0.299
2401;09/09/2009;0.26;0.3
2401;10/09/2009;0.27;0.336
2401;11/09/2009;0.27;0.339
2401;12/09/2009;0.26;0.301
2401;13/09/2009;0.25;0.286
2401;14/09/2009;0.25;0.29
2401;15/09/2009;0.27;0.346
2401;16/09/2009;0.25;0.286
2401;17/09/2009;0.26;0.306
2401;18/09/2009;0.25;0.283
2401;19/09/2009;0.25;0.292
2401;20/09/2009;0.25;0.286
2401;21/09/2009;0.25;0.297
2401;22/09/2009;0.26;0.301
2401;23/09/2009;0.25;0.282
2401;24/09/2009;0.25;0.29
2401;25/09/2009;0.25;0.277
2401;26/09/2009;0.24;0.268
2401;27/09/2009;0.25;0.271
2401;28/09/2009;0.25;0.28
2401;29/09/2009;0.25;0.279
2401;30/09/2009;0.25;0.27
2401;01/10/2009;0.25;0.292
2401;02/10/2009;0.34;0.633
2401;03/10/2009;0.25;0.294
2401;04/10/2009;0.25;0.283
2401;05/10/2009;0.34;0.672
2401;06/10/2009;0.35;0.68
2401;07/10/2009;0.34;0.626
2401;08/10/2009;0.25;0.284
2401;09/10/2009;0.25;0.285
2401;10/10/2009;0.25;0.278
2401;11/10/2009;0.24;0.266
2401;12/10/2009;0.24;0.264
2401;13/10/2009;0.24;0.266
2401;14/10/2009;0.33;0.618
2401;15/10/2009;0.3;0.492
2401;16/10/2009;0.34;0.632
2401;17/10/2009;0.27;0.335
2401;18/10/2009;0.27;0.336
2401;19/10/2009;0.35;0.674
2401;20/10/2009;0.35;0.677
2401;21/10/2009;0.36;0.707
2401;22/10/2009;0.34;0.613
2401;23/10/2009;0.35;0.686
2401;24/10/2009;0.3;0.449
2401;25/10/2009;0.31;0.474
2401;26/10/2009;0.26;0.315
2401;27/10/2009;0.33;0.613
2401;28/10/2009;0.34;0.633
2401;29/10/2009;0.32;0.559
2401;30/10/2009;0.32;0.572
2401;31/10/2009;0.24;0.257
2401;01/11/2009;0.24;0.263
2401;02/11/2009;0.24;0.253
2401;03/11/2009;0.24;0.26
2401;04/11/2009;0.24;0.258
2401;05/11/2009;0.25;0.27
2401;06/11/2009;0.24;0.254
2401;07/11/2009;0.24;0.258
2401;08/11/2009;0.24;0.252
2401;09/11/2009;0.24;0.256
2401;10/11/2009;0.33;0.604
2401;11/11/2009;0.24;0.254
2401;12/11/2009;0.24;0.258
2401;13/11/2009;0.25;0.27
2401;14/11/2009;0.24;0.253
2401;15/11/2009;0.24;0.265
2401;16/11/2009;0.24;0.266
2401;17/11/2009;0.25;0.282
2401;18/11/2009;0.36;0.706
2401;19/11/2009;0.34;0.583
2401;20/11/2009;0.37;0.73
2401;21/11/2009;0.3;0.431
2401;22/11/2009;0.29;0.416
2401;23/11/2009;0.35;0.69
2401;24/11/2009;0.36;0.692
2401;25/11/2009;0.37;0.737
2401;26/11/2009;0.38;0.771
2401;27/11/2009;0.37;0.741
2401;28/11/2009;0.29;0.409
2401;29/11/2009;0.29;0.407
2401;30/11/2009;0.35;0.669
2401;01/12/2009;0.36;0.678
2401;02/12/2009;0.29;0.418
2401;03/12/2009;0.3;0.423
2401;04/12/2009;0.37;0.724
2401;05/12/2009;0.3;0.437
2401;06/12/2009;0.3;0.439
2401;07/12/2009;0.3;0.423
2401;08/12/2009;0.3;0.431
2401;09/12/2009;0.4;0.811
2401;10/12/2009;0.46;1.07
2401;11/12/2009;0.39;0.804
2401;12/12/2009;0.32;0.519
2401;13/12/2009;0.33;0.547
2401;14/12/2009;0.39;0.795
2401;15/12/2009;0.39;0.8
2401;16/12/2009;0.34;0.576
2401;17/12/2009;0.34;0.591
2401;18/12/2009;0.4;0.82
2401;19/12/2009;0.34;0.574
2401;20/12/2009;0.34;0.576
2401;21/12/2009;0.41;0.89
2401;22/12/2009;0.38;0.752
2401;23/12/2009;0.32;0.508
2401;24/12/2009;0.3;0.431
2401;25/12/2009;0.3;0.438
2401;26/12/2009;0.3;0.445
2401;27/12/2009;0.31;0.464
2401;28/12/2009;0.31;0.472
2401;29/12/2009;0.32;0.497
2401;30/12/2009;0.32;0.513
2401;31/12/2009;0.32;0.512
2401;01/01/2010;0.32;0.507
2401;02/01/2010;0.32;0.513
2401;03/01/2010;0.32;0.498
2401;04/01/2010;0.31;0.487
2401;05/01/2010;0.31;0.48
2401;06/01/2010;0.32;0.498
2401;07/01/2010;0.32;0.506
2401;08/01/2010;0.33;0.528
2401;09/01/2010;0.33;0.527
2401;10/01/2010;0.32;0.518
2401;11/01/2010;0.33;0.531
2401;12/01/2010;0.33;0.53
2401;13/01/2010;0.33;0.523
2401;14/01/2010;0.39;0.793
2401;15/01/2010;0.31;0.481
2401;16/01/2010;0.31;0.458
2401;17/01/2010;0.3;0.446
2401;18/01/2010;0.3;0.447
2401;19/01/2010;0.37;0.733
2401;20/01/2010;0.38;0.752
2401;21/01/2010;0.39;0.817
2401;22/01/2010;0.38;0.752
2401;23/01/2010;0.33;0.54
2401;24/01/2010;0.33;0.53
2401;25/01/2010;0.39;0.781
2401;26/01/2010;0.32;0.519
2401;27/01/2010;0.36;0.673
2401;28/01/2010;0.31;0.48
2401;29/01/2010;0.31;0.488
2401;30/01/2010;0.32;0.493
2401;31/01/2010;0.31;0.473
2401;01/02/2010;0.32;0.491
2401;02/02/2010;0.32;0.491
2401;03/02/2010;0.31;0.478
2401;04/02/2010;0.32;0.515
2401;05/02/2010;0.36;0.689
2401;06/02/2010;0.28;0.374
2401;07/02/2010;0.27;0.358
2401;08/02/2010;0.36;0.681
2401;09/02/2010;0.3;0.438
2401;10/02/2010;0.35;0.637
2401;11/02/2010;0.29;0.408
2401;12/02/2010;0.29;0.39
2401;13/02/2010;0.29;0.405
2401;14/02/2010;0.29;0.405
2401;15/02/2010;0.29;0.392
2401;16/02/2010;0.29;0.394
2401;17/02/2010;0.29;0.393
2401;18/02/2010;0.28;0.383
2401;19/02/2010;0.27;0.356
2401;20/02/2010;0.28;0.359
2401;21/02/2010;0.28;0.381
2401;22/02/2010;0.28;0.373
2401;23/02/2010;0.29;0.39
2401;24/02/2010;0.28;0.373
2401;25/02/2010;0.36;0.7
2401;26/02/2010;0.35;0.666
2401;27/02/2010;0.28;0.38
2401;28/02/2010;0.29;0.402
2401;01/03/2010;0.37;0.742
2401;02/03/2010;0.38;0.771
2401;03/03/2010;0.34;0.571
2401;04/03/2010;0.39;0.815
2401;05/03/2010;0.37;0.745
2401;06/03/2010;0.32;0.505
2401;07/03/2010;0.32;0.494
2401;08/03/2010;0.39;0.814
2401;09/03/2010;0.39;0.809
2401;10/03/2010;0.4;0.826
2401;11/03/2010;0.39;0.807
2401;12/03/2010;0.4;0.853
2401;13/03/2010;0.32;0.505
2401;14/03/2010;0.33;0.525
2401;15/03/2010;0.4;0.829
2401;16/03/2010;0.43;0.934
2401;17/03/2010;0.42;0.915
