indroea;anomes_ci;dia_ci;hci;qci
2056;201506;16;0.45;4.609
2056;201507;1;0.28;1.417
2056;201508;26;0.26;1.243
2056;201509;4;0.28;1.392
2056;201510;24;0.27;1.293
2056;201511;27;0.32;1.97
2056;201512;29;0.34;2.306
2056;201601;7;0.46;4.742
2056;201602;16;1.61;38.073
2056;201603;31;0.88;17.509
2056;201604;23;1.76;43.065
2056;201605;16;2.05;53.329
2056;201606;1;0.7;12.483
2056;201607;9;0.41;3.582
2056;201608;23;0.26;1.203
2056;201609;17;0.31;1.758
2056;201610;17;0.36;2.539
2056;201611;8;0.4;3.302
2056;201612;8;0.48;5.213
2056;201701;3;0.4;3.282
2056;201702;15;4.36;129.405
2056;201703;10;0.78;14.209
2056;201704;1;0.54;6.948
2056;201705;16;0.41;3.61
2056;201706;9;0.3;1.728
2056;201707;10;0.5;5.591
2056;201708;31;0.3;1.619
2056;201709;1;0.31;1.774
2056;201710;21;0.29;1.522
2056;201711;7;0.29;1.548
2056;201712;20;0.32;1.993
2056;201801;11;0.95;16.978
2056;201802;17;1.32;23.68
2056;201803;17;3.46;88.199
2056;201804;18;3.94;109.301
2056;201805;1;2.01;39.55
2056;201806;4;1.66;30.868
2056;201807;2;0.51;5.861
2056;201808;16;0.29;1.484
2056;201809;11;0.28;1.385
2056;201810;18;0.31;1.804
2056;201811;27;0.62;9.711
2056;201812;2;0.58;8.178
2056;201901;27;0.66;11.114
2056;201902;4;1.03;18.228
2056;201903;16;0.5;5.809
2056;201904;25;0.58;8.009
2056;201905;1;0.51;5.917
2056;201906;1;0.26;1.177
2056;201907;13;0.16;0.332
2056;201908;31;0.18;0.47
2056;201909;21;0.38;2.933
2056;201910;26;0.3;2.033
2056;201911;29;0.85;13.959
2056;201912;23;1.94;35.785
2056;202001;1;0.93;15.799
2056;202002;4;1.29;22.845
2056;202003;20;0.58;7.286
2056;202004;26;1.48;26.356
2056;202005;1;1.23;21.737
2056;202006;3;0.52;5.602
2056;202007;12;0.28;1.775
2056;202008;14;0.25;1.43
2056;202009;21;0.38;3.027
2056;202010;31;0.41;3.401
2056;202011;10;0.91;15.281
2056;202012;13;4;104.366
2056;202101;29;3.74;93.258
2056;202102;12;3.85;97.894
2056;202103;1;1.55;27.748
2056;202104;30;0.83;13.464
2056;202105;3;1.22;21.602
2056;202106;3;0.48;4.263
2056;202107;1;0.32;2.292
2056;202108;21;0.21;0.901
2056;202109;27;0.34;2.563
2057;197710;;;4.61
2057;197711;;;1.35
2057;197712;;;3.47
2057;197801;;;10.31
2057;197802;;;11.07
2057;197803;5;1.16;17.34
2057;197804;;;16.2
2057;197805;;;13.16
2057;197806;;;5.56
2057;197807;;;2.38
2057;197808;;;0.12
2057;197809;;;0.14
2057;197810;;;0.52
2057;197811;;;0.26
2057;197812;;;1.8
2057;197901;;;7.05
2057;197902;7;1.31;51.05
2057;197903;;;14.2
2057;197904;;;29.6
2057;197905;;;1.8
2057;197906;;;13.1
2057;197907;;;0.29
2057;197908;;;0.17
2057;197909;;;0.29
2057;197910;;;0.44
2057;197911;;;4.25
2057;197912;;;3.95
2057;198001;;;3.35
2057;198002;;;4.7
2057;198003;;;18.6
2057;198004;;;19.15
2057;198005;13;1.2;45
2057;198006;;;3.05
2057;198007;;;0.23
2057;198008;;;0.48
2057;198009;;;0.15
2057;198010;;;0.2
2057;198011;;;0.23
2057;198012;20;0.63;13.65
2057;198101;;;0.52
2057;198102;;;0.48
2057;198103;;;1.44
2057;198104;;;12
2057;198105;;;5.15
2057;198106;;;0.4
2057;198107;;;0.23
2057;198108;;;0.15
2057;198109;;;0.17
2057;198110;;;0.23
2057;198111;;;0.26
2057;198112;;;16.4
2057;198201;;;3.65
2057;198202;;;5.15
2057;198203;;;3.05
2057;198204;;;1.44
2057;198205;;;0.36
2057;198206;9;0.71;18.05
2057;198207;;;0.23
2057;198208;;;0.36
2057;198209;;;0.2
2057;198210;;;0.32
2057;198211;;;3.35
2057;198212;;;5.6
2057;198301;;;1.56
2057;198302;;;1.99
2057;198303;;;0.572
2057;198304;;;3.35
2057;198305;13;0.51;7.05
2057;198306;;;1.2
2057;198307;;;0.116
2057;198308;;;2.75
2057;198309;;;0.44
2057;198310;;;0.26
2057;198311;;;0.29
2057;198312;;;0.624
2057;198401;;;43.9
2057;198402;;;12
2057;198403;;;15.3
2057;198404;;;42.8
2057;198405;6;1.21;45.55
2057;198406;;;39.5
2057;198407;;;0.36
2057;198408;;;0.17
2057;198409;;;0.23
2057;198410;;;0.29
2057;198411;;;3.65
2057;198412;;;2.75
2057;198501;;;10.35
2057;198502;;;20.8
2057;198503;22;0.86;26.3
2057;198504;;;24.1
2057;198505;;;2.56
2057;198506;;;1.68
2057;198507;;;0.29
2057;198508;;;0.2
2057;198509;;;0.23
2057;198510;;;0.2
2057;198511;;;0.26
2057;198512;;;0.29
2057;198601;;;1.2
2057;198602;14;1.04;36.2
2057;198603;;;10.9
2057;198604;;;10.9
2057;198605;;;4.7
2057;198606;;;0.32
2057;198607;;;0.152
2057;198608;;;0.152
2057;198609;;;22.45
2057;198610;16;0.15;0.252
2057;198611;21;0.17;0.335
2057;198612;22;0.5;3.058
2057;198701;30;0.6;4.461
2057;198702;17;1.64;35.867
2057;198703;1;0.74;6.895
2057;198704;9;1.5;29.783
2057;198705;17;0.51;3.191
2057;198706;15;0.2;0.458
2057;198707;24;0.78;7.691
2057;198708;1;0.1;0.109
2057;198709;30;0.22;0.566
2057;198710;1;0.22;0.616
2057;198711;9;0.27;0.921
2057;198712;4;0.62;5.131
2057;198801;25;0.64;5.486
2057;198802;6;0.62;5.131
2057;198803;1;0.37;1.743
2057;198804;19;1.12;18.291
2057;198805;11;0.76;7.919
2057;198806;29;1.4;29.717
2057;198807;1;0.55;3.972
2057;198808;3;0.16;0.335
2057;198809;30;0.12;0.201
2057;198810;11;0.23;0.668
2057;198811;24;0.18;0.416
2057;198812;9;0.2;0.5
2057;198901;20;0.18;0.416
2057;198902;26;0.24;0.724
2057;198903;1;0.29;1.052
2057;198904;28;0.5;3.24
2057;198905;25;0.46;2.728
2057;198906;1;0.48;2.984
2057;198907;3;0.12;0.2
2057;198908;3;0.36;1.638
2057;198909;4;0.2;0.5
2057;198910;9;0.14;0.26
2057;198911;20;0.42;2.258
2057;198912;17;0.86;10.324
2057;199001;28;0.5;3.24
2057;199002;2;0.57;4.29
2057;199003;1;0.22;0.612
2057;199004;9;0.28;0.984
2057;199005;6;0.19;0.458
2057;199006;1;0.1;0.14
2057;199007;8;0.16;0.332
2057;199008;2;0.14;0.26
2057;199009;2;0.16;0.332
2057;199010;9;0.15;0.29
2057;199011;16;0.2;0.5
2057;199012;28;0.5;3.24
2057;199101;1;0.5;3.24
2057;199102;28;0.7;6.63
2057;199103;7;0.8;8.83
2057;199104;14;1.22;22.022
2057;199105;31;0.5;3.24
2057;199106;1;0.41;2.144
2057;199107;31;0.16;0.332
2057;199108;1;0.16;0.332
2057;199109;29;0.2;0.5
2057;199110;2;0.18;0.416
2057;199111;19;0.19;0.458
2057;199112;1;0.18;0.416
2057;199201;9;0.15;0.29
2057;199202;7;0.14;0.26
2057;199203;26;0.18;0.416
2057;199204;5;0.27;0.916
2057;199205;1;0.19;0.458
2057;199206;24;0.34;1.456
2057;199207;15;0.39;1.932
2057;199208;2;0.22;0.612
2057;199209;27;0.21;0.556
2057;199210;31;0.54;3.824
2057;199211;1;0.55;3.97
2057;199212;16;0.67;6.048
2057;199301;1;0.3;1.12
2057;199302;1;0.24;0.724
2057;199303;25;0.37;1.736
2057;199304;25;0.37;1.736
2057;199305;14;0.48;2.984
2057;199306;10;0.4;2.03
2057;199307;2;0.12;0.2
2057;199308;9;0.11;0.17
2057;199309;26;0.1;0.14
2057;199310;9;0.44;2.486
2057;199311;6;0.5;3.24
2057;199312;30;0.44;2.486
2057;199401;12;1.37;28.354
2057;199402;23;0.72;7.054
2057;199403;1;0.44;2.486
2057;199404;20;0.32;1.288
2057;199405;22;0.75;7.69
2057;199406;1;0.21;0.556
2057;199407;17;0.29;1.052
2057;199408;29;0.1;0.14
2057;199409;29;0.24;0.724
2057;199410;21;0.15;0.29
2057;199411;12;0.37;1.736
2057;199412;31;0.24;0.724
2057;199501;1;0.52;3.532
2057;199502;13;1.34;27.016
2057;199503;6;0.84;9.814
2057;199504;1;0.24;0.724
2057;199505;3;0.14;0.26
2057;199506;7;0.12;0.2
2057;199507;3;0.15;0.29
2057;199508;3;0.15;0.29
2057;199509;6;0.13;0.23
2057;199510;;0.13;0.33
2057;199511;;0.16;0.46
2057;199512;;0.65;6.29
2057;199601;;1.71;42.6
2057;199602;;1.39;28.23
2057;199603;;0.91;12.2
2057;199604;;1.28;23.97
2057;199605;;1.52;33.71
2057;199606;;0.28;1.25
2057;199607;;0.08;0.15
2057;199608;;0.22;0.81
2057;199609;;0.12;0.29
2057;199610;8;0.13;0.33
2057;199611;26;0.34;1.8
2057;199612;22;0.51;3.92
2057;199701;9;1.38;27.82
2057;199702;3;1.02;15.29
2057;199703;1;0.37;2.12
2057;199704;20;0.26;1.09
2057;199705;31;0.43;2.82
2057;199706;5;0.53;4.23
2057;199707;23;0.87;11.16
2057;199708;27;0.25;1.02
2057;199709;26;0.22;0.81
2057;199710;12;0.22;0.55
2057;199711;13;1.16;20.95
2057;199712;18;1.76;49.77
2057;199801;1;1.3;26.57
2057;199802;3;0.5;3.46
2057;199803;1;0.28;0.95
2057;199804;26;0.65;6.13
2057;199805;30;1.07;17.69
2057;199806;5;1.21;22.88
2057;199807;6;0.34;1.47
2057;199808;13;0.36;1.67
2057;199809;23;0.13;0.18
2057;199810;15;0.1;0.112
2057;199811;14;0.17;0.328
2057;199812;12;0.38;1.794
2057;199901;10;0.31;1.111
2057;199902;26;0.4;2.021
2057;199903;26;0.5;3.375
2057;199904;28;0.51;3.53
2057;199905;2;1.26;25.441
2057;199906;2;0.38;1.794
2057;199907;27;0.48;3.075
2057;199908;1;0.06;0.04
2057;199909;4;0.12;0.162
2057;199910;24;0.45;2.653
2057;199911;13;0.18;0.368
2057;199912;13;0.74;8.094
2057;200001;1;0.4;2.021
2057;200002;3;0.27;0.837
2057;200003;1;0.23;0.605
2057;200004;19;0.93;13.303
2057;200005;21;1.52;37.77
2057;200006;10;0.44;2.519
2057;200007;1;0.16;0.29
2057;200008;1;0.09;0.091
2057;200009;29;0.09;0.091
2057;200010;16;0.14;0.237
2057;200011;29;0.56;4.55
2057;200012;30;1.48;34.5
2057;200101;6;1.58;39.2
2057;200102;10;1.01;15.6
2057;200103;12;1.37;29.4
2057;200104;5;0.46;2.89
2057;200105;17;0.31;1.23
2057;200106;11;0.15;0.243
2057;200107;5;0.11;0.147
2057;200108;28;0.1;0.126
2057;200109;26;0.11;0.137
2057;200110;19;0.19;0.4
2057;200111;4;0.15;0.265
2057;200112;12;0.15;0.27
2057;200201;31;0.14;0.21
2057;200202;27;0.15;0.257
2057;200203;24;0.31;1.21
2057;200204;13;0.41;2.32
2057;200205;10;0.34;1.48
2057;200206;5;0.93;13.1
2057;200207;1;0.13;0.179
2057;200208;28;0.08;0.092
2057;200209;22;0.11;0.143
2057;200210;21;0.41;0.853
2057;200211;30;1.25;12.2
2057;200212;2;1.57;22.2
2057;200301;23;1.57;22.4
2057;200302;25;1.08;8.47
2057;200303;31;0.75;3.4
2057;200304;20;0.63;2.26
2057;200305;8;1.13;9.43
2057;200306;12;0.29;0.447
2057;200307;8;0.08;0.08
2057;200308;23;0.31;0.495
2057;200309;30;0.23;0.304
2057;200310;31;0.35;1.62
2057;200311;30;1.19;11.8
2057;200312;6;1.45;16
2057;200401;27;0.93;8.04
2057;200402;1;0.69;4.97
2057;200403;12;0.85;6.94
2057;200404;2;0.69;5.04
2057;200405;27;0.93;7.98
2057;200406;10;0.53;3.22
2057;200407;6;0.14;0.245
2057;200408;16;0.27;0.978
2057;200409;5;0.16;0.306
2057;200410;14;0.17;0.38
2057;200411;4;0.22;0.665
2057;200412;24;0.19;0.462
2057;200501;20;0.19;0.494
2057;200502;9;0.18;0.441
2057;200503;30;0.5;2.97
2057;200504;1;0.39;1.93
2057;200505;1;0.26;0.928
2057;200506;10;0.2;0.515
2057;200507;1;0.14;0.22
2057;200508;22;0.12;0.149
2057;200509;27;0.15;0.273
2057;200510;29;0.21;0.163
2057;200511;15;0.43;1.19
2057;200512;30;1.06;10.1
2057;200601;7;0.98;8.47
2057;200602;28;0.41;1.06
2057;200603;18;0.93;7.49
2057;200604;1;0.71;4.04
2057;200605;5;1.06;10.2
2057;200606;12;0.27;0.355
2057;200607;2;0.24;0.237
2057;200608;31;0.22;0.177
2057;200609;1;0.21;0.166
2057;200610;23;0.25;0.258
2057;200611;25;0.44;1.08
2057;200612;8;0.78;4.35
2057;200701;31;0.38;0.738
2057;200702;8;1.27;13.8
2057;200703;7;1;7.84
2057;200704;26;0.71;3.43
2057;200705;26;1.1;9.83
2057;200706;17;0.63;2.55
2057;200707;7;0.23;0.212
2057;200708;12;0.18;0.118
2057;200709;17;0.15;0.07
2057;200710;29;0.18;0.194
2057;200711;27;0.18;0.2
2057;200712;31;0.18;0.195
2057;200801;23;0.19;0.208
2057;200802;29;0.19;0.216
2057;200803;31;0.28;0.45
2057;200804;11;0.5;1.54
2057;200805;24;1.21;11.5
2057;200806;2;1.07;8.65
2057;200807;1;0.25;0.369
2057;200808;2;0.18;0.19
2057;200809;9;0.27;0.435
2057;200810;31;0.22;0.28
2057;200811;2;0.24;0.334
2057;200812;9;1.18;10.9
2057;200901;29;1.93;34.3
2057;200902;9;1.54;20.1
2057;200903;4;0.8;4.53
2057;200904;19;0.98;7.04
2057;200905;1;0.44;1.2
2057;200906;7;0.21;0.254
2057;200907;2;0.16;0.152
2057;200908;9;0.14;0.114
2057;200909;19;0.15;0.134
2057;200910;31;0.27;0.413
2057;200911;20;0.34;0.691
2057;200912;31;0.46;1.31
2057;201001;17;0.96;6.78
2057;201002;17;1.41;16.4
2057;201003;26;1.07;8.69
2057;201004;4;0.81;4.67
2057;201005;13;1;7.5
2057;201006;12;1.43;17
2057;201007;3;0.4;0.947
2057;201008;3;0.14;0.116
2057;201009;2;0.14;0.121
2057;201010;31;0.22;0.277
2057;201011;23;0.4;0.962
2057;201012;10;0.75;3.89
2057;201101;11;0.87;5.42
2057;201102;19;0.91;6.02
2057;201103;17;1.01;7.69
2057;201104;4;0.97;6.94
2057;201105;7;0.53;1.82
2057;201106;8;0.36;0.76
2057;201107;13;0.16;0.147
2057;201108;17;0.12;0.095
2057;201109;3;0.11;0.081
2057;201110;29;0.24;0.296
2057;201111;22;0.32;0.489
2057;201112;17;0.34;0.548
2057;201201;3;0.26;0.343
2057;201202;8;0.22;0.244
2057;201203;5;0.25;0.318
2057;201204;28;1.32;8.46
2057;201205;1;0.94;3.78
2057;201206;1;0.25;0.319
2057;201207;1;0.12;0.087
2057;201208;6;0.05;0.02
2057;201209;28;0.12;0.079
2057;201210;30;0.21;0.234
2057;201211;16;0.27;0.36
2057;201212;22;0.48;1.03
2057;201301;28;1.55;12.9
2057;201302;2;1.13;5.82
2057;201303;27;2.65;58.9
2057;201304;1;1.82;19.9
2057;201305;30;0.92;3.62
2057;201306;1;0.57;1.39
2057;201307;2;0.33;0.513
2057;201308;2;0.29;0.405
2057;201309;12;0.29;0.405
2057;201310;7;0.31;0.457
2057;201311;27;0.31;0.463
2057;201312;29;0.4;0.742
2057;201401;22;1.4;9.86
2057;201402;15;1.6;14
2057;201403;2;2.02;26.6
2057;201404;20;1.64;15
2057;201405;29;0.59;1.5
2057;201406;1;0.4;0.738
2057;201407;4;0.39;0.679
2057;201408;3;0.3;0.423
2057;201409;15;0.3;0.423
2057;201410;12;0.32;0.474
2057;201411;29;0.61;1.579
2057;201412;2;0.57;1.38
2057;201501;31;1.49;11.573
2057;201502;3;1.36;9.107
2057;201503;4;0.85;3.016
2057;201504;26;0.94;3.782
2057;201505;4;0.53;1.233
2057;201506;10;0.36;0.595
2057;201507;1;0.28;0.368
2057;201508;29;0.27;0.358
2057;201509;30;0.28;0.376
2057;201510;25;0.29;0.408
2057;201511;5;0.29;0.408
2057;201512;13;0.3;0.431
2057;201601;15;0.53;1.22
2057;201602;14;1.27;7.738
2057;201603;3;1.11;5.575
2057;201604;4;1.21;6.866
2057;201605;14;0.75;2.348
2057;201606;1;0.39;0.695
2057;201607;5;0.33;0.511
2057;201608;2;0.2;0.206
2057;201609;10;0.19;0.189
2057;201610;27;0.21;0.226
2057;201611;5;0.22;0.246
2057;201612;12;0.25;0.31
2057;201701;31;0.29;0.405
2057;201702;13;1.55;12.908
2057;201703;8;0.51;1.137
2057;201704;1;0.32;0.485
2057;201705;19;0.34;0.53
2057;201706;1;0.21;0.234
2057;201707;7;0.28;0.383
2057;201708;14;0.2;0.209
2057;201709;19;0.16;0.136
2057;201710;18;0.18;0.1
2057;201711;15;0.21;0.128
2057;201712;29;0.47;1.222
2057;201801;26;0.73;3.188
2057;201802;15;1.4;11.889
2057;201803;15;1.73;19.639
2057;201804;16;1.88;24.114
2057;201805;29;0.99;5.781
2057;201806;3;1.26;9.428
2057;201807;1;0.24;0.185
2057;201808;13;0.15;0.068
2057;201809;11;0.17;0.083
2057;201810;31;0.21;0.135
2057;201811;27;0.49;1.327
2057;201812;1;0.45;1.07
2057;201901;31;0.61;2.182
2057;201902;1;0.81;3.907
2057;201903;13;0.35;0.846
2057;201904;25;0.56;2.104
2057;201905;1;0.4;1.074
2057;201906;1;0.17;0.183
2057;201907;8;1.09;7.033
2057;201908;26;0.32;0.716
2057;201909;11;0.18;0.195
2057;201910;23;0.19;0.239
2057;201911;30;0.81;4.123
2057;201912;21;1.24;9.065
2057;202001;31;0.75;3.552
2057;202002;1;0.96;5.541
2057;202003;17;0.65;2.716
2057;202004;15;0.56;2.111
2057;202005;16;0.48;1.582
2057;202006;4;0.53;1.906
2057;202007;9;0.84;4.374
2057;202008;13;0.12;0.08
2057;202009;18;0.16;0.152
2057;202010;31;0.24;0.4
2057;202011;7;0.36;0.905
2057;202012;11;1.58;15.76
2057;202101;27;1.62;16.608
2057;202102;10;1.84;22.947
2057;202103;1;0.6;2.357
2057;202104;30;0.51;1.747
2057;202105;1;0.7;3.131
2057;202106;1;0.31;0.673
2057;202107;1;0.16;0.158
2057;202108;8;0.13;0.096
2057;202109;25;0.14;0.121
2060;197610;;;27.84
2060;197611;;;74.25
2060;197702;;;150.75
2060;197703;;;101.25
2060;197704;;;72
2060;197705;;;65.25
2060;197706;;;92.25
2060;197707;;;49.5
2060;197708;;;72
2060;197709;;;56.25
2060;197710;;;57.37
2060;197711;;;26.78
2060;197712;;;136.13
2060;197801;;;138.38
2060;197802;;;204.75
2060;197803;1;3.69;253.13
2060;197804;;;86.63
2060;197805;;;118.13
2060;197806;;;57.37
2060;197807;;;33.11
2060;197808;;;16.65
2060;197809;;;16.1
2060;197810;;;13.5
2060;197811;;;19.2
2060;197812;;;168.3
2060;197901;;;141.1
2060;197902;11;3.44;173.4
2060;197903;;;125.8
2060;197904;;;125.8
2060;197905;;;69
2060;197906;;;51.5
2060;197907;;;62.6
2060;197908;;;21.6
2060;197909;;;21.6
2060;197910;;;41.75
2060;197911;;;47.75
2060;197912;;;67.4
2060;198001;25;2.66;107.1
2060;198002;;;72.2
2060;198003;;;59.4
2060;198004;;;79.4
2060;198005;;;72.2
2060;198006;;;40.25
2060;198007;;;25.4
2060;198008;;;22.8
2060;198009;;;13
2060;198010;;;21.51
2060;198011;;;14
2060;198012;21;1.9;43.8
2060;198101;;;36.9
2060;198102;;;34.26
2060;198103;;;42.42
2060;198104;;;41.04
2060;198105;;;23.27
2060;198106;;;24.49
2060;198107;;;39.66
2060;198108;;;19.75
2060;198109;;;17.5
2060;198110;;;66.56
2060;198111;;;18.975
2060;198112;31;2.86;168.45
2060;198201;;;101.4
2060;198202;;;36.24
2060;198203;;;54.42
2060;198204;;;18.975
2060;198205;;;27
2060;198206;;;24.325
2060;198207;;;23.79
2060;198208;;;15.175
2060;198209;;;18.44
2060;198210;;;22.185
2060;198211;;;69.2
2060;198212;21;2.49;123.99
2060;198301;;;55.21
2060;198302;;;90.09
2060;198303;;;56.88
2060;198304;;;80.39
2060;198305;;;118.44
2060;198306;;;48.89
2060;198307;;;33.6
2060;198308;;;36.24
2060;198309;;;28.32
2060;198310;;;12.925
2060;198311;;;44.94
2060;198312;24;2.28;101.4
2060;198401;;;44.94
2060;198402;;;40.2
2060;198403;;;93
2060;198404;;;99.3
2060;198405;;;44.94
2060;198406;;;48.1
2060;198407;;;32.28
2060;198408;;;33.6
2060;198409;;;16.3
2060;198410;;;36.9
2060;198411;;;109.8
2060;198412;;;98.25
2060;198501;;;111.9
2060;198502;12;3.46;252
2060;198503;;;103.5
2060;198504;;;102.45
2060;198505;;;76.51
2060;198506;;;131.76
2060;198507;;;28.98
2060;198508;;;20.045
2060;198509;;;15.175
2060;198510;;;18.975
2060;198511;;;28.98
2060;198512;;;44.15
2060;198601;;;56
2060;198602;24;2.37;110.85
2060;198603;;;79.42
2060;198604;;;27.66
2060;198605;;;22.185
2060;198606;;;13.3
2060;198607;;;14.05
2060;198608;;;8.31
2060;198609;;;42.57
2060;198610;25;0.95;7.575
2060;198611;15;1.34;23.79
2060;198612;15;1.02;9.55
2060;198701;31;1.67;45.73
2060;198702;25;1.71;48.89
2060;198703;3;1.68;46.52
2060;198704;10;1.73;50.47
2060;198705;12;1.18;15.55
2060;198706;11;1.08;11.8
2060;198707;27;1.05;10.675
2060;198708;24;0.94;7.33
2060;198709;27;1.71;48.89
2060;198710;16;2.4;126.354
2060;198711;2;1.8;53.525
2060;198712;4;2.84;205.497
2060;198801;30;3.16;278.422
2060;198802;6;2.87;211.727
2060;198803;2;1.7;44.881
2060;198804;19;2.18;95.342
2060;198805;9;2.15;91.556
2060;198806;17;1.9;63.111
2060;198807;6;1.87;60.235
2060;198808;3;1.54;33.026
2060;198809;2;1.3;19.012
2060;198810;15;1.51;30.966
2060;198811;10;1.2;14.52
2060;198812;2;1.22;15.418
2060;198901;20;1.43;26.052
2060;198902;28;1.64;40.236
2060;198903;2;2.12;87.764
2060;198904;26;1.94;67.334
2060;198905;31;1.83;56.397
2060;198906;1;1.82;55.438
2060;198907;22;1.34;21.102
2060;198908;5;1.32;20.056
2060;198909;23;1.08;10.128
2060;198910;25;0.89;4.968
2060;198911;21;1.94;67.334
2060;198912;22;3.6;400.57
2060;199001;4;2.06;80.612
2060;199002;14;2.01;74.827
2060;199003;1;1.51;30.966
2060;199004;6;1.62;38.688
2060;199005;13;1.44;26.656
2060;199006;15;1.4;24.24
2060;199007;28;1.52;31.652
2060;199008;21;1.34;21.102
2060;199009;23;1.28;18.112
2060;199010;18;1.44;26.656
2060;199011;9;1.6;37.14
2060;199012;28;1.78;51.792
2060;199101;12;2.1;85.24
2060;199102;9;1.64;40.236
2060;199103;13;2.74;185.478
2060;199104;1;1.96;69.446
2060;199105;6;1.62;38.688
2060;199106;1;1.62;38.688
2060;199107;8;1.37;22.671
2060;199108;1;1.3;19.01
2060;199109;3;1.36;22.148
2060;199110;1;1.21;7.309
2060;199111;16;1.68;26.173
2060;199112;4;1.58;20.727
2060;199201;10;1.48;16.13
2060;199202;1;1.25;8.366
2060;199203;31;1.28;9.158
2060;199204;5;1.9;41.466
2060;199205;29;1.34;10.993
2060;199206;17;1.35;11.32
2060;199207;10;1.38;12.3
2060;199208;31;1.54;18.826
2060;199209;1;1.54;18.826
2060;199210;6;1.52;27.564
2060;199211;1;1.34;18.718
2060;199212;8;2.33;90.66
2060;199301;16;1.67;36.4
2060;199302;6;1.54;28.688
2060;199303;16;1.73;40.292
2060;199304;25;1.14;11.059
2060;199305;28;2.38;95.782
2060;199306;2;1.88;50.919
2060;199307;5;1.59;31.499
2060;199308;25;1.47;24.927
2060;199309;18;1.31;17.379
2060;199310;17;2.47;113.801
2060;199311;5;1.81;52.776
2060;199312;28;1.63;40.437
2060;199401;10;2.66;135.92
2060;199402;5;1.79;51.311
2060;199403;15;1.69;44.324
2060;199404;24;1.34;24.172
2060;199405;24;2.16;82.104
2060;199406;3;1.75;48.494
2060;199407;9;1.36;25.169
2060;199408;31;0.85;5.143
2060;199409;22;1.09;13.153
2060;199410;27;1.33;23.674
2060;199411;12;1.6;38.493
2060;199412;31;1.72;46.381
2060;199501;1;2.11;77.456
2060;199502;19;2;67.792
2060;199503;12;2.04;71.286
2060;199504;28;1.31;22.678
2060;199505;19;1.85;55.819
2060;199506;12;1.06;12.05
2060;199507;11;1.08;12.786
2060;199508;30;0.9;6.601
2060;199509;26;0.89;6.309
2060;199510;;0.83;4.53
2060;199511;;1.7;54.19
2060;199512;;3.3;332.44
2060;199601;;3.98;524.47
2060;199602;;2.86;231.63
2060;199603;;2.48;159.4
2060;199604;;2.48;159.4
2060;199605;;1.85;69.93
2060;199606;;1.21;17.71
2060;199607;;1.05;10.75
2060;199608;;1.1;12.66
2060;199609;;0.97;8.16
2060;199610;3;1.11;13.08
2060;199611;23;1.68;52.26
2060;199612;23;2.33;134.67
2060;199701;21;2.44;152.6
2060;199702;1;1.97;84.06
2060;199703;1;1.6;44.89
2060;199704;23;1.03;10.05
2060;199705;27;1.79;63.38
2060;199706;8;2.12;103.65
2060;199707;16;1.62;46.68
2060;199708;25;1.62;46.68
2060;199709;20;1.12;13.5
2060;199710;23;1.4;28.42
2060;199711;26;2.24;85.31
2060;199712;24;2.05;70.24
2060;199801;13;2.65;122.23
2060;199802;3;2.16;78.81
2060;199803;3;1.56;37.31
2060;199804;12;2.33;92.9
2060;199805;1;2.33;92.9
2060;199806;3;1.84;55.08
2060;199807;1;1.45;31.1
2060;199808;16;1.13;15.47
2060;199809;26;1.15;16.34
2060;199810;13;1.32;24.515
2060;199811;6;1.03;13.587
2060;199812;31;1;12.664
2060;199901;20;1.21;19.942
2060;199902;4;1.48;32.101
2060;199903;13;1.78;49.307
2060;199905;11;1.6;38.516
2060;199906;3;1.16;17.18
2060;199907;13;1.09;14.314
2060;199908;8;1.32;24.388
2060;199909;24;1.54;35.795
2060;199910;25;2.07;69.637
2060;199911;3;1.91;57.971
2060;199912;29;1.74;46.788
2060;200001;1;1.61;39.079
2060;200002;11;1.44;30.1
2060;200003;3;1.26;21.956
2060;200004;30;2.17;77.491
2060;200005;17;2.34;91.835
2060;200006;1;1.44;30.395
2060;200007;4;1.02;11.624
2060;200008;7;0.9;7.42
2060;200009;29;0.95;9.109
2060;200010;14;0.85;9.09
2060;200011;28;2.21;98.8
2060;200012;8;3.74;513
2060;200101;6;3.93;588
2060;200102;8;3.67;485
2060;200103;5;3.89;571
2060;200104;1;2.44;137
2060;200105;17;1.39;31.7
2060;200106;29;0.95;12
2060;200107;16;1.12;18.2
2060;200108;29;1.15;19.4
2060;200109;3;1.09;17
2060;200110;27;1.28;23.7
2060;200111;15;1.02;12
2060;200112;8;0.97;10.5
2060;200201;5;1.48;36.1
2060;200202;12;1.53;40.3
2060;200203;15;1.88;74.4
2060;200204;3;1.11;15.5
2060;200205;23;0.99;11.1
2060;200206;24;0.94;9.42
2060;200207;1;0.9;8.51
2060;200208;27;0.85;7
2060;200209;19;0.99;11.1
2060;200210;25;1.43;32.8
2060;200211;30;1.82;67.7
2060;200212;27;3.67;557
2060;200301;2;2.91;275
2060;200302;26;2.67;214
2060;200303;2;2.46;166
2060;200304;20;2.41;157
2060;200305;1;1.91;78
2060;200306;30;1.67;51.7
2060;200307;1;1.57;43.6
2060;200308;17;1.3;24.8
2060;200309;2;1.22;20.6
2060;200310;31;1.75;48.5
2060;200311;23;2.1;89.4
2060;200312;1;2.23;111
2060;200401;1;1.97;72.2
2060;200402;1;1.84;57.2
2060;200403;13;1.92;66.3
